-12.06174,-77.07895
-12.06204,-77.07887
-12.06213,-77.07885
-12.06262,-77.07872
-12.06287,-77.07866
-12.06331,-77.07855
-12.06331,-77.07855
-12.06415,-77.07835
-12.06426,-77.07833
-12.06432,-77.07832
-12.06562,-77.07807
-12.06562,-77.07807
-12.06573,-77.07805
-12.06637,-77.07798
-12.06666,-77.07796
-12.06696,-77.07794
-12.06767,-77.07791
-12.06811,-77.07789
-12.06825,-77.07789
-12.06832,-77.07789
-12.06846,-77.07789
-12.06853,-77.0779
-12.06876,-77.07791
-12.06882,-77.07791
-12.06891,-77.07791
-12.06931,-77.07793
-12.06939,-77.07794
-12.06951,-77.07796
-12.06994,-77.07801
-12.07017,-77.07804
-12.07042,-77.07809
-12.07042,-77.07809
-12.07042,-77.07809
-12.07047,-77.0781
-12.07157,-77.07835
-12.07185,-77.0784
-12.07202,-77.07843
-12.0724,-77.07844
-12.07246,-77.07844
-12.07268,-77.07847
-12.07277,-77.07847
-12.07282,-77.07848
-12.07301,-77.07853
-12.07301,-77.07853
-12.07326,-77.0786
-12.07357,-77.07874
-12.07389,-77.07894
-12.07407,-77.07909
-12.07415,-77.07916
-12.07472,-77.0797
-12.07479,-77.07976
-12.07482,-77.07979
-12.07492,-77.07986
-12.075,-77.07992
-12.07514,-77.08004
-12.07557,-77.08034
-12.07569,-77.08041
-12.07587,-77.08051
-12.07603,-77.08059
-12.0761,-77.08062
-12.0761,-77.08062
-12.07627,-77.08069
-12.0763,-77.0807
-12.07631,-77.08071
-12.07637,-77.08074
-12.07651,-77.08082
-12.07672,-77.08092
-12.07686,-77.08099
-12.0769,-77.08101
-12.07695,-77.08104
-12.07698,-77.08105
-12.07702,-77.08107
-12.07705,-77.0811
-12.07712,-77.08114
-12.07722,-77.08122
-12.07726,-77.08125
-12.07732,-77.08131
-12.07747,-77.08146
-12.07782,-77.08158
-12.07803,-77.08167
-12.07811,-77.08169
-12.07828,-77.08178
-12.07829,-77.08178
-12.07829,-77.08178
-12.07833,-77.08126
-12.07833,-77.08126
-12.07839,-77.08085
-12.07839,-77.08085
-12.07842,-77.08066
-12.07856,-77.08008
-12.07864,-77.07976
-12.07893,-77.07887
-12.07923,-77.07805
-12.07945,-77.07745
-12.07945,-77.07745
-12.0797,-77.07677
-12.07973,-77.0767
-12.07995,-77.07613
-12.08003,-77.07593
-12.08004,-77.07589
-12.08008,-77.0758
-12.0801,-77.07574
-12.08091,-77.0734
-12.08099,-77.07317
-12.08129,-77.07239
-12.08163,-77.07146
-12.0817,-77.07126
-12.08188,-77.07077
-12.08189,-77.07075
-12.08192,-77.07068
-12.082,-77.07044
-12.08203,-77.07036
-12.08206,-77.07028
-12.08285,-77.06812
-12.08285,-77.06812
-12.08309,-77.06743
-12.08311,-77.06738
-12.08314,-77.0673
-12.08317,-77.06722
-12.0832,-77.06706
-12.08344,-77.06647
-12.08346,-77.06639
-12.08354,-77.06617
-12.08356,-77.0661
-12.08368,-77.06579
-12.08378,-77.06555
-12.0839,-77.0653
-12.08401,-77.06512
-12.08409,-77.06501
-12.08416,-77.06491
-12.08424,-77.06484
-12.08432,-77.06478
-12.08435,-77.06475
-12.08445,-77.0647
-12.08456,-77.06466
-12.08466,-77.06463
-12.08473,-77.06462
-12.08473,-77.06462
-12.08508,-77.06452
-12.08508,-77.06452
-12.08532,-77.06446
-12.08532,-77.06446
-12.08567,-77.06424
-12.08567,-77.06424
-12.08608,-77.06372
-12.08608,-77.06372
-12.08669,-77.06295
-12.08669,-77.06295
