-12.09637,-77.02519
-12.09657,-77.02528
-12.09661,-77.0253
-12.09669,-77.02533
-12.09666,-77.02543
-12.09649,-77.0259
-12.09644,-77.02603
-12.09641,-77.02612
-12.09637,-77.0261
-12.09623,-77.02605
-12.09613,-77.026
-12.09612,-77.026
-12.09551,-77.02572
-12.09533,-77.02563
-12.09533,-77.02563
-12.09516,-77.02554
-12.09423,-77.02513
-12.09416,-77.0251
-12.09409,-77.02507
-12.09372,-77.02489
-12.09326,-77.02467
-12.09311,-77.02503
-12.09309,-77.02507
-12.09304,-77.0252
-12.09302,-77.02529
-12.09301,-77.02539
-12.09304,-77.02565
-12.09299,-77.02566
-12.09263,-77.0257
-12.09263,-77.0257
-12.09239,-77.02573
-12.0923,-77.02575
-12.09222,-77.02576
-12.0913,-77.02589
-12.09115,-77.02591
-12.09074,-77.02596
-12.09033,-77.02603
-12.09025,-77.02604
-12.08958,-77.02613
-12.08878,-77.02624
-12.08873,-77.02625
-12.08867,-77.02625
-12.08804,-77.02635
-12.08798,-77.02636
-12.08791,-77.02637
-12.08753,-77.02643
-12.08722,-77.02647
-12.08719,-77.02648
-12.08695,-77.02651
-12.08695,-77.02651
-12.0865,-77.02657
-12.08647,-77.02657
-12.08642,-77.02658
-12.0865,-77.02713
-12.08651,-77.0272
-12.08659,-77.02773
-12.08673,-77.02866
-12.08653,-77.02861
-12.08606,-77.0285
-12.08593,-77.02847
-12.0857,-77.02842
-12.0855,-77.02839
-12.08528,-77.02838
-12.08528,-77.02838
-12.0851,-77.02837
-12.08491,-77.02835
-12.08486,-77.02835
-12.08458,-77.02832
-12.08443,-77.02828
-12.08434,-77.02824
-12.08405,-77.02811
-12.08395,-77.02806
-12.08385,-77.02804
-12.08381,-77.02804
-12.0837,-77.02803
-12.08361,-77.02804
-12.08268,-77.02817
-12.08262,-77.02818
-12.08253,-77.0282
-12.08154,-77.02833
-12.08047,-77.02848
-12.08044,-77.02848
-12.07995,-77.02855
-12.07986,-77.02856
-12.07975,-77.02858
-12.07968,-77.02859
-12.07876,-77.02871
-12.07816,-77.02879
-12.07809,-77.02875
-12.07805,-77.02873
-12.07796,-77.02874
-12.07777,-77.02881
-12.07769,-77.02884
-12.07714,-77.02908
-12.07707,-77.02911
-12.07705,-77.02906
-12.07704,-77.02902
-12.07698,-77.02889
-12.07684,-77.02854
-12.07681,-77.02848
-12.07681,-77.02848
-12.0765,-77.02777
-12.07636,-77.02738
-12.07634,-77.02727
-12.07612,-77.02667
-12.07605,-77.02648
-12.07599,-77.02632
-12.07593,-77.02624
-12.07583,-77.026
-12.07577,-77.02599
-12.07573,-77.02601
-12.0757,-77.02607
-12.0757,-77.02612
-12.07574,-77.02624
-12.07592,-77.02675
-12.07607,-77.02716
-12.07614,-77.02736
-12.07618,-77.02747
-12.076,-77.02749
-12.07576,-77.02752
-12.07532,-77.02757
-12.07505,-77.02761
-12.07505,-77.02761
-12.0743,-77.02771
-12.07362,-77.02783
-12.07331,-77.02786
-12.07238,-77.028
-12.07236,-77.028
-12.07228,-77.02801
-12.07222,-77.02802
-12.07141,-77.02813
-12.07141,-77.02813
-12.07126,-77.02815
-12.07044,-77.02827
-12.07031,-77.02829
-12.07028,-77.02829
-12.07022,-77.0283
-12.07015,-77.02831
-12.07007,-77.02832
-12.06994,-77.02834
-12.0692,-77.02843
-12.06914,-77.02843
-12.06908,-77.02844
-12.06902,-77.02845
-12.06847,-77.02853
-12.06796,-77.0286
-12.06796,-77.0286
-12.06732,-77.02868
-12.06727,-77.02869
-12.06727,-77.02869
-12.06719,-77.0287
-12.06712,-77.0287
-12.06708,-77.02871
-12.06682,-77.02874
-12.06602,-77.02887
-12.06598,-77.02887
-12.0659,-77.02889
-12.06576,-77.02891
-12.06481,-77.02903
-12.06471,-77.02905
-12.06466,-77.02905
-12.06452,-77.02907
-12.06441,-77.02908
-12.0633,-77.02922
-12.06312,-77.02924
-12.0625,-77.02932
-12.06207,-77.02938
-12.06192,-77.0294
-12.06189,-77.0294
-12.06181,-77.02942
-12.06171,-77.02943
-12.06072,-77.02956
-12.06061,-77.02958
-12.06051,-77.02959
-12.06039,-77.02961
-12.05989,-77.02967
-12.0595,-77.02973
-12.05931,-77.02976
-12.05922,-77.02977
-12.05894,-77.02981
-12.05883,-77.02983
-12.05791,-77.02994
-12.05779,-77.02995
-12.0577,-77.02996
-12.05759,-77.02998
-12.05752,-77.02999
-12.05752,-77.02999
-12.05675,-77.03011
-12.05671,-77.03011
-12.05668,-77.03011
-12.05655,-77.03013
-12.0553,-77.03028
-12.05519,-77.03028
-12.05502,-77.03029
-12.05493,-77.03028
-12.05481,-77.03025
-12.05469,-77.03023
-12.05465,-77.03021
-12.05459,-77.03018
-12.05452,-77.03015
-12.05439,-77.03008
-12.05397,-77.02986
-12.05348,-77.02961
-12.05309,-77.02942
-12.05302,-77.02937
-12.05299,-77.02936
-12.0529,-77.02931
-12.0528,-77.02925
-12.05206,-77.02884
-12.05197,-77.0288
-12.05192,-77.02877
-12.0518,-77.02871
-12.05179,-77.0287
-12.05169,-77.02865
-12.0516,-77.0286
-12.05109,-77.02833
-12.051,-77.02828
-12.05088,-77.02822
-12.05072,-77.02814
-12.04999,-77.02778
-12.0499,-77.02774
-12.0498,-77.02768
-12.0497,-77.02764
-12.04959,-77.02758
-12.04959,-77.02758
-12.04892,-77.02719
-12.04888,-77.02717
-12.0488,-77.02713
-12.04869,-77.02707
-12.0479,-77.02666
-12.04784,-77.02663
-12.04775,-77.02659
-12.04763,-77.02653
-12.04706,-77.02622
-12.04676,-77.02606
-12.04665,-77.026
-12.04652,-77.02593
-12.04546,-77.02536
-12.0451,-77.02518
-12.04482,-77.02506
-12.04468,-77.02499
-12.04312,-77.02419
-12.04289,-77.02404
-12.04282,-77.02388
-12.04281,-77.02384
-12.04279,-77.02377
-12.04277,-77.02365
-12.04276,-77.02354
-12.04276,-77.02347
-12.04273,-77.02325
-12.04274,-77.02311
-12.04274,-77.02304
-12.04272,-77.02282
-12.04265,-77.02261
-12.04257,-77.02243
-12.04251,-77.02231
-12.04235,-77.02204
-12.04229,-77.02192
-12.0422,-77.02176
-12.04205,-77.02154
-12.04199,-77.02143
-12.04176,-77.02105
-12.04152,-77.02058
-12.04149,-77.02054
-12.04141,-77.02034
-12.04138,-77.02026
-12.04117,-77.01984
-12.04117,-77.01984
-12.04104,-77.01957
-12.04091,-77.01927
-12.04079,-77.01901
-12.04068,-77.01877
-12.0406,-77.01854
-12.04054,-77.01831
-12.04048,-77.0181
-12.04046,-77.01799
-12.04042,-77.01786
-12.04036,-77.01774
-12.0403,-77.01765
-12.0402,-77.01753
-12.03987,-77.01713
-12.03964,-77.01684
-12.03941,-77.01653
-12.03905,-77.01605
-12.03871,-77.01558
-12.03806,-77.01471
-12.03787,-77.01446
-12.03773,-77.01425
-12.03762,-77.01407
-12.03757,-77.01396
-12.03754,-77.01387
-12.03752,-77.01382
-12.03749,-77.0137
-12.03746,-77.01361
-12.03741,-77.0135
-12.03736,-77.01342
-12.0373,-77.01335
-12.03714,-77.01322
-12.03686,-77.01314
-12.03632,-77.01301
-12.0357,-77.01287
-12.03512,-77.01271
-12.03507,-77.0127
-12.03507,-77.0127
-12.03488,-77.01267
-12.03458,-77.01263
-12.03401,-77.01258
-12.03354,-77.01253
-12.03327,-77.01249
-12.03308,-77.01246
-12.03289,-77.0124
-12.03272,-77.01233
-12.03255,-77.01225
-12.03245,-77.01218
-12.03241,-77.01215
-12.03226,-77.01205
-12.03223,-77.01202
-12.03221,-77.012
-12.03216,-77.01199
-12.03211,-77.01199
-12.03206,-77.012
-12.03202,-77.01203
-12.032,-77.01207
-12.03198,-77.0121
-12.03179,-77.01213
-12.03172,-77.01213
-12.03149,-77.01219
-12.03125,-77.0122
-12.03115,-77.0122
-12.03104,-77.0122
-12.03094,-77.01218
