-12.09432,-77.06951
-12.09413,-77.06935
-12.09402,-77.06926
-12.09398,-77.06923
-12.09324,-77.06863
-12.09317,-77.06858
-12.09302,-77.06846
-12.0923,-77.06786
-12.0914,-77.0671
-12.09062,-77.06646
-12.09008,-77.06603
-12.08999,-77.06595
-12.08986,-77.06583
-12.08976,-77.06576
-12.08973,-77.06573
-12.08878,-77.06496
-12.08852,-77.06475
-12.08852,-77.06475
-12.08835,-77.0646
-12.08785,-77.06419
-12.08772,-77.06409
-12.08663,-77.06317
-12.08643,-77.063
-12.08525,-77.06204
-12.08472,-77.0616
-12.08462,-77.06153
-12.08448,-77.06141
-12.08406,-77.06107
-12.08351,-77.06062
-12.0827,-77.05994
-12.08266,-77.05991
-12.0826,-77.05985
-12.08221,-77.05954
-12.08221,-77.05954
-12.08163,-77.05909
-12.08149,-77.05897
-12.08137,-77.05887
-12.08092,-77.05849
-12.08074,-77.05834
-12.08069,-77.0583
-12.08063,-77.05825
-12.08056,-77.0582
-12.08043,-77.0581
-12.07984,-77.05761
-12.07905,-77.05696
-12.07882,-77.05677
-12.07871,-77.05668
-12.07861,-77.0566
-12.07854,-77.05653
-12.07807,-77.05615
-12.07783,-77.05596
-12.07709,-77.05536
-12.07705,-77.05532
-12.07612,-77.05452
-12.0753,-77.05384
-12.07523,-77.05379
-12.07514,-77.05371
-12.07508,-77.05367
-12.07456,-77.05324
-12.07456,-77.05324
-12.07422,-77.05297
-12.07415,-77.05291
-12.07408,-77.05286
-12.07318,-77.0521
-12.07224,-77.05134
-12.07218,-77.05129
-12.07213,-77.05125
-12.0716,-77.0508
-12.07127,-77.05054
-12.0712,-77.05047
-12.07115,-77.05043
-12.07023,-77.04966
-12.06936,-77.04894
-12.06932,-77.04891
-12.06926,-77.04886
-12.0692,-77.04881
-12.06832,-77.04811
-12.06825,-77.04806
-12.06819,-77.04801
-12.06732,-77.04729
-12.06727,-77.04725
-12.06722,-77.04721
-12.0664,-77.04651
-12.06628,-77.04642
-12.06626,-77.0464
-12.06607,-77.04624
-12.066,-77.04618
-12.066,-77.04618
-12.0659,-77.0461
-12.06549,-77.04574
-12.06535,-77.04564
-12.06526,-77.04556
-12.06519,-77.04551
-12.06501,-77.04536
-12.06496,-77.04532
-12.06471,-77.04511
-12.06322,-77.04385
-12.06279,-77.0435
-12.06222,-77.04303
-12.06125,-77.04224
-12.0608,-77.04187
-12.06077,-77.04185
-12.06072,-77.0418
-12.06075,-77.04173
-12.06077,-77.04165
-12.06078,-77.04157
-12.06078,-77.04149
-12.06076,-77.04141
-12.06074,-77.04133
-12.06066,-77.0412
-12.06061,-77.04114
-12.06055,-77.0411
-12.06049,-77.04106
-12.06042,-77.04103
-12.06034,-77.04101
-12.06029,-77.0409
-12.06025,-77.04048
-12.06025,-77.04048
-12.06024,-77.04033
-12.06012,-77.03923
-12.06011,-77.03908
-12.06009,-77.03892
-12.06007,-77.03872
-12.06001,-77.0381
-12.06001,-77.03803
-12.06,-77.03797
-12.05999,-77.03793
-12.05998,-77.03783
